user_id,item_id
2054,472 2054 2281 1887 2327 2370 1230 2734 2673 3142
2055,2688 1186 93 3409 2828 10 620 3423 3151 523
2056,2159 563 394 3660 3598 672 1287 904 313 1044
2057,136 237 1039 3219 2988 3022 798 1172 2812 1211
2058,1638 472 3151 1487 3423 2258 3269 3013 1223 2011
2059,2633 2314 640 2928 2705 2630 3049 2659 1375 3048
2060,3335 402 2541 493 3544 3670 1830 1936 3050 3204
2061,1371 1560 2643 438 2774 3431 3157 794 2572 901
2062,382 2311 887 1827 1427 2354 221 234 2281 512
2063,3411 2376 857 3157 3111 3669 1032 1315 3061 2572
2064,3046 2980 728 3036 3550 1648 2596 63 1525 2338
2065,274 1308 3185 143 1290 555 3410 1704 2497 704
2066,1639 1052 983 1733 172 2432 1501 3690 734 2780
2067,457 566 2145 3699 2003 3161 1377 1920 980 96
2068,3256 2005 3474 3119 362 1470 1493 3628 2370 601
2069,376 1454 1119 650 621 3036 1191 1365 2860 2190
2070,2145 2158 680 1270 2082 2125 1264 3266 1619 533
2071,2227 1549 570 3404 702 2363 1687 810 1700 3439
2072,3142 3059 1102 2673 3418 2256 1811 2732 3131 631
2073,1153 3271 1311 2029 2608 3139 2507 338 3073 2566
2074,2630 971 1583 772 3529 279 463 184 2534 1615
2075,2402 2673 3142 2674 2327 1811 2054 2281 587 3583
2076,784 204 2636 2763 2063 3701 2774 3532 2934 2587
2077,1328 3049 2602 119 1546 3215 515 3408 737 3172
2078,1378 176 2589 1429 1124 1705 2271 1365 3021 1191
2079,2090 1770 382 1905 3021 1491 2291 2338 3465 2048
2080,3474 863 2122 1382 3116 2682 1371 561 3535 3353
2081,677 3670 1124 2006 1227 1830 568 289 658 1688
2082,1700 79 3101 2345 1393 570 2476 350 3600 1630
2083,814 2950 755 394 983 780 1052 3381 2814 1128
2084,3046 2222 3463 2757 2980 138 1831 476 293 2468
2085,119 2980 2602 3172 1216 3215 2757 1753 1546 3049
2086,438 794 1315 2572 3157 1475 3431 234 1278 3701
2087,2338 1191 3660 1096 2237 2860 1287 818 650 376
2088,1905 1770 461 3021 2291 3602 2090 984 2475 3097
2089,2068 2005 549 3256 1560 1818 3293 2370 2916 467
2090,1545 801 2338 802 1517 609 312 1337 488 107
2091,2024 3438 3597 166 1184 1193 3669 1073 947 3111
2092,3002 2297 2237 1001 1172 2626 1211 2956 2328 119
2093,2625 1086 512 2281 2354 1427 799 1687 2774 1831
2094,1504 2659 29 649 911 3048 3633 839 1172 909
2095,119 2757 2980 2626 1216 2602 584 2331 3049 3172
2096,184 2389 454 2570 253 3557 3668 2006 1615 3665
2097,1134 3475 2956 2256 1057 3528 1376 1083 1001 12
2098,3402 1859 772 2528 2673 1492 853 3202 1453 1537
2099,3528 2757 771 2175 2328 944 208 1304 2626 3441
2100,382 2311 2354 1427 512 2281 2428 221 887 1947
2101,3669 1655 3597 3327 1184 1678 3067 2397 166 657
2102,1246 3101 1630 3600 1686 2023 2476 1393 570 350
2103,3220 2485 1270 182 2340 1044 1861 1278 3435 3318
2104,2791 2654 2612 1373 1513 164 580 1975 3180 2776
2105,2988 1172 2980 553 3046 2626 2128 2757 293 3219
2106,2528 2774 1887 2054 2636 472 3583 3677 1315 2370
2107,1680 3090 1014 878 1422 3040 1818 405 1337 1272
2108,195 3097 2465 3657 1541 3483 1618 2099 2360 2291
2109,1562 1260 350 1700 1246 1393 3101 1813 684 2614
2110,2804 2834 185 3405 17 1188 1528 1399 2033 3309
2111,2354 1947 1427 1086 3687 2281 2311 2625 1687 2870
2112,3530 2853 3598 2358 1830 1617 3029 3405 1708 2273
2113,3317 1775 279 543 2127 2953 2600 2277 2483 1571
2114,1172 2988 1211 2626 63 237 3049 2980 2757 136
2115,409 2265 607 2224 1104 2474 3225 1180 2258 707
2116,1525 3671 52 1179 3534 2527 1018 3215 3202 1861
2117,1905 3657 2291 3097 3499 2475 3021 1770 2048 2801
2118,2397 743 1044 983 563 672 904 3667 457 2159
2119,2250 119 1463 1753 1040 2452 1688 3255 453 677
2120,221 728 2676 1245 1680 1422 1545 573 1956 512
2121,465 3293 219 791 1493 3294 3510 362 105 3544
2122,3653 1457 2663 3245 1481 1512 2447 911 2924 1509
2123,1376 2054 2256 1912 809 922 3116 2664 2509 1859
2124,2474 2570 3665 1296 652 1590 892 809 406 2054
2125,2739 3544 1044 3204 525 24 1936 2781 239 1839
2126,1887 2528 1371 863 2224 2370 809 883 2774 3402
2127,90 817 168 2252 3355 642 1655 300 295 1676
2128,1289 966 617 3700 784 3597 1711 2917 1391 168
2129,3613 3224 3348 3614 1935 3412 589 160 2989 1968
2130,2892 2771 378 528 607 1424 1037 3192 609 1167
2131,3059 2664 790 1747 1030 1057 2800 12 2502 3142
2132,3036 3238 793 1099 2860 2175 1365 1191 3327 3005
2133,2646 922 2732 1376 2664 611 2502 1797 1102 1968
2134,2847 732 3272 3013 3529 3409 1223 2564 1831 3153
2135,355 2290 2154 3652 1706 2088 124 2474 387 1453
2136,2009 498 395 1530 512 2477 1413 2950 2230 573
2137,2354 382 1947 3687 650 2870 1573 3251 2281 2807
2138,1057 3367 451 135 1993 3023 3668 1102 3141 2400
2139,1272 1545 2653 1868 488 801 609 1086 312 3187
2140,817 2140 1627 300 168 3019 3669 872 2437 1655
2141,315 1071 1958 1314 3411 2146 2465 485 2418 3157
2142,2140 872 1525 3325 2215 474 2969 2024 90 3606
2143,700 1836 919 154 2420 213 1989 2529 1527 75
2144,2763 3532 2917 3052 512 2774 427 2336 517 2319
2145,3687 1687 1573 2870 1947 724 799 3656 2807 264
2146,1545 802 2561 1086 1337 702 1868 570 2345 3600
2147,867 1840 2376 3628 3116 3067 2054 530 1858 3036
2148,3049 1711 2297 2874 99 3705 212 2780 220 1471
2149,555 3185 1597 1357 206 3501 17 3182 624 3381
2150,1868 1545 107 2653 312 488 1337 3656 1086 1272
2151,488 2771 3656 3187 3311 609 2653 107 1272 1545
2152,2275 1092 213 1043 1527 700 697 1529 296 3185
2153,2858 1001 2956 3215 728 1328 3021 2946 221 3057
2154,922 1011 2732 2664 3142 2210 1811 2673 401 2470
2155,2465 1655 1149 90 642 41 534 1603 3669 430
2156,563 331 1956 3358 2613 1007 1617 2480 2485 1210
2157,3002 1160 3602 1044 394 3667 35 1518 672 3194
2158,93 2384 2603 132 779 3423 523 1689 3692 1205
2159,2636 37 3402 3474 1615 3116 1227 2528 3390 2774
2160,2345 3151 79 1700 472 2798 1630 184 741 2557
2161,3000 3050 3204 493 1300 1858 2519 402 3335 2763
2162,872 3597 719 3437 3367 1184 3067 2308 1193 1705
2163,494 3142 809 611 1315 401 2509 2828 1946 1296
2164,269 3401 2942 2835 2900 1414 475 3514 1295 1034
2165,1545 2653 1868 312 801 3187 488 1337 1517 1272
2166,2924 1777 2146 2181 3667 1314 340 755 1603 3055
2167,3002 983 394 1052 2237 213 3602 780 1835 3071
2168,3022 3151 3013 2603 2828 3269 93 3692 772 472
2169,467 979 186 472 2402 2376 2975 3521 1670 2068
2170,2171 2384 1217 238 1013 2494 2990 1357 17 1528
2171,894 1373 2654 3000 1362 1808 1707 1295 164 768
2172,3437 658 2140 3335 1184 1688 677 1705 1787 719
2173,2070 1057 147 184 1296 1439 513 408 3382 529
2174,578 2484 438 1278 3701 728 104 3061 3152 2722
2175,2630 2273 184 2366 279 2534 3131 2488 2967 3482
2176,3483 1314 496 2418 1653 3411 2762 2146 2143 3667
2177,3657 2048 984 3021 2090 3397 3097 2099 1905 3465
2178,3049 3473 1086 2646 1855 1374 2510 2603 2784 1956
2179,1936 24 1839 2597 2739 239 609 400 2781 2666
2180,1546 3215 119 493 649 3408 1587 3050 1640 3203
2181,1398 3532 3701 1586 29 2541 3340 1070 782 2176
2182,3355 3574 2952 2608 1777 797 3271 3055 340 3002
2183,1619 2761 1480 2782 3007 797 711 2285 2708 2766
2184,2129 1746 293 3046 2175 208 1490 3238 1365 793
2185,119 1546 1216 2468 2757 584 183 2626 1328 493
2186,1546 2928 1736 2541 737 2659 799 3053 2757 1292
2187,1545 1868 1086 2653 802 3600 3022 452 3311 1884
2188,1583 2784 3473 3022 2732 2510 2067 1855 2210 3082
2189,3151 741 93 779 1186 2165 1638 3013 1223 2828
2190,1545 1868 2653 1337 312 802 3656 1086 107 3600
2191,983 394 1191 1287 3598 672 3660 755 2159 1939
2192,3000 974 3557 3609 253 2556 3659 1808 917 1504
2193,2275 1067 2340 680 1920 457 3411 566 353 3602
2194,52 438 1179 3511 2338 1081 1861 3220 1160 1032
2195,732 2474 1916 772 1615 2273 971 2557 2366 1145
2196,1831 476 69 2265 2528 707 138 124 208 463
2197,1376 3059 12 1057 2261 1658 2664 3528 1001 1083
2198,1781 1456 188 1165 3253 989 1932 382 2402 304
2199,1211 3668 1376 1658 169 1030 2732 922 1057 2210
2200,796 3151 1638 741 3423 426 3289 2258 3269 1487
2201,1127 2338 3660 650 394 2780 983 755 2237 3002
2202,293 2980 3534 2768 3036 3327 2757 1546 2468 728
2203,3269 1011 3151 409 2265 1403 3013 2031 1186 124
2204,2311 1427 2354 2428 2281 512 1947 724 2774 887
2205,2479 2884 93 273 2230 3338 649 3633 3227 3277
2206,1893 1367 3690 2849 1619 3030 2191 2500 1670 3078
2207,2129 3005 3046 872 1809 3463 293 3327 3597 1365
2208,452 2363 570 79 232 3656 2227 1902 3035 2670
2209,512 1086 2625 1947 3687 382 1427 2870 1687 2311
2210,2456 1951 2010 3103 244 2385 2213 2555 1675 764
2211,1545 802 2653 488 1517 107 1337 2814 801 2338
2212,2564 3272 707 1147 3153 1316 10 160 1560 779
2213,2265 3272 1475 707 640 2606 2692 2054 1560 2402
2214,904 2237 1007 3660 1191 76 304 3358 394 1160
2215,1086 2625 1947 1427 1687 382 2807 264 3251 724
2216,1615 2474 2006 279 771 2967 2389 2273 794 2877
2217,3119 1560 1337 1633 3656 1956 2068 467 818 3367
2218,1831 3694 2210 2603 2745 2630 476 3418 2646 971
2219,2340 2145 96 563 1067 1044 1270 353 680 1825
2220,2946 185 533 206 17 1357 2369 366 2455 2259
2221,1044 743 3002 1067 394 2275 1885 2145 2143 2993
2222,1487 2258 3151 2011 1638 93 472 1146 1186 2031
2223,3282 1165 902 1398 3372 3277 2112 2261 148 16
2224,2836 3574 3355 1275 3331 3271 2718 2454 3002 642
2225,902 2397 3381 983 1198 2104 331 3532 2093 1501
2226,1001 2956 2313 3705 2857 3049 220 1374 1814 339
2227,1777 2924 340 3055 2373 151 2465 3355 642 1603
2228,3656 3600 1868 1337 3187 312 2653 2670 1858 107
2229,204 2636 1858 2088 2757 37 1688 1227 1341 208
2230,93 779 1828 654 2091 2510 215 1832 383 1205
2231,790 1592 169 451 1012 543 2757 119 3264 1993
2232,1153 3309 3271 2529 919 1288 3073 998 336 2151
2233,1086 702 2653 79 1700 1686 802 3035 3101 3311
2234,1593 2466 357 236 620 3516 1598 1638 3478 1324
2235,2370 1470 3119 1319 3133 2574 2005 482 120 2382
2236,1111 239 1054 400 978 1446 24 2781 2332 1603
2237,402 528 609 160 1300 3187 2771 1858 312 1272
2238,2474 454 2570 3151 1324 652 2165 763 463 2121
2239,2917 2176 517 3532 2763 1289 3052 1391 2636 2774
2240,3562 3272 2169 2515 7 1788 2141 1147 3537 2042
2241,185 1836 206 2455 3185 1399 17 2782 1528 2420
2242,1223 3409 93 1811 3423 2165 3692 132 1354 2281
2243,904 2273 771 1830 3530 1615 3598 2006 3482 957
2244,237 1583 2817 2603 732 2812 136 3418 1548 1186
2245,734 1518 3511 304 1377 1252 461 1501 2780 3194
2246,2265 409 124 2528 1315 707 305 652 472 69
2247,185 1269 1092 1836 206 1399 1773 17 2420 855
2248,802 1545 2363 2227 1549 2185 2653 2814 1902 3035
2249,3597 3067 719 3438 1830 3669 220 857 947 1004
2250,1517 1037 801 739 1868 2653 1884 1426 1670 2257
2251,1912 3692 2646 2732 1859 2673 2664 3131 1811 3142
2252,1172 476 1568 82 2847 2967 2210 237 2366 1211
2253,2139 1887 3677 3256 2622 3119 3474 2256 3168 452
2254,1216 1375 3262 3000 2980 2664 2519 1848 528 1300
2255,3644 29 1184 619 1840 220 530 3597 2858 947
2256,1905 1770 2291 3657 2475 3097 2090 984 3339 605
2257,1899 597 1851 1042 2560 1532 507 1038 1306 230
2258,36 1039 3022 2688 1956 2345 2885 1223 1191 3473
2259,1191 304 650 2186 3463 3660 2048 2159 2315 2716
2260,3185 700 3007 2062 2420 3130 1519 919 929 2285
2261,124 476 1560 1811 3382 1831 2603 2732 463 2646
2262,3427 29 2337 3400 279 2006 2273 2389 1169 1090
2263,1011 3423 1511 1487 2798 2011 28 1812 1403 2953
2264,872 2140 166 3335 361 3438 1184 1814 3067 530
2265,2067 640 543 2501 1855 169 3332 2297 2688 2928
2266,1568 3694 237 1172 2967 214 109 2745 476 543
2267,463 2119 2664 2557 124 2528 1811 1858 640 3298
2268,1080 494 2224 587 2327 1133 809 1946 1410 1315
2269,382 2311 2428 1427 2281 1827 2354 221 512 1947
2270,777 2828 2835 1707 1776 2510 3551 1146 856 93
2271,1398 2802 954 873 3659 966 1968 2556 3557 1504
2272,3151 28 93 2798 1354 618 1146 2258 573 22
2273,2314 2757 799 2630 3286 3049 183 543 2067 2626
2274,782 3696 3366 965 1362 3201 1300 1373 233 1078
2275,138 1746 1304 2129 3046 2980 650 584 2757 3441
2276,1905 1770 2475 2090 3657 2048 3097 461 984 2801
2277,428 3280 1481 2835 3401 3206 3693 2136 399 1295
2278,2570 2474 498 892 184 253 809 3668 2054 454
2279,476 2664 82 2366 2256 790 1172 169 208 2328
2280,3699 980 128 3007 3009 1845 1479 566 2102 3090
2281,2154 513 2080 355 3668 3277 3229 1134 387 1083
2282,3082 2510 2616 2067 1849 2501 1831 3332 2278 1401
2283,2676 237 2588 136 2812 1186 2071 512 2302 2018
2284,182 1471 915 2999 1127 2239 2780 1892 1814 646
2285,1905 984 2475 3339 3097 592 3499 3465 3602 1491
2286,2476 1393 1813 1630 2084 2467 2730 2614 2518 1616
2287,269 254 3565 3514 2900 1034 3384 35 1681 428
2288,3021 3628 3367 2048 166 3402 3437 3463 106 3067
2289,124 409 887 3537 1011 476 355 2073 1057 2528
2290,1324 1657 2165 1205 2612 1011 3423 2011 2609 1186
2291,2755 1383 1582 224 299 3434 1656 1919 1094 3176
2292,3465 2129 216 176 208 2175 293 3046 1421 1490
2293,1680 1014 527 1762 1245 429 3479 1818 878 3365
2294,3482 3367 2980 2757 3255 293 1731 1402 1337 2706
2295,601 2127 2470 2840 1197 853 2292 3110 1300 1913
2296,512 2354 2281 1427 650 3687 382 2625 2311 1687
2297,94 1688 289 2076 1731 2602 1858 3350 3172 476
2298,1216 1040 3367 1492 1688 3649 1738 717 3340 1477
2299,707 476 2617 2169 487 3013 160 2847 409 3409
2300,2418 3061 2130 2687 3161 1653 2762 2553 700 3411
2301,1517 1670 3487 1754 810 3030 1426 3078 1549 801
2302,457 3602 1052 566 2397 672 3209 2132 563 3598
2303,778 88 3600 2892 2586 1337 2670 607 1348 25
2304,994 2060 2050 1861 555 3294 3511 52 163 1252
2305,2291 2140 3019 2475 1149 166 482 3335 3597 2136
2306,423 2272 1688 2858 3436 2683 2811 451 3023 3150
2307,3113 3335 3213 2140 1219 1073 2024 2969 3674 3220
2308,1811 1315 2646 3692 2054 1560 1039 1011 3142 3272
2309,3454 1153 2529 1514 1288 3073 450 998 2151 919
2310,3668 6 1011 1057 1946 184 1102 3382 3665 2732
2311,186 467 246 1510 979 1670 2402 2975 2998 1082
2312,361 863 3474 1341 561 2980 183 2636 1131 3402
2313,2363 2185 1549 762 1464 1902 952 1623 405 427
2314,640 1927 1849 2314 1831 799 1445 1131 774 584
2315,2231 2762 1153 3483 154 1355 2608 3073 316 1653
2316,1348 3656 1082 1868 487 2574 452 1691 986 778
2317,69 138 1858 2088 640 1706 228 707 2568 406
2318,902 3381 1398 3277 3372 1165 252 1139 176 2912
2319,2622 2056 2844 3474 1371 561 1375 3116 3656 2591
2320,801 1517 174 802 810 2653 1670 1545 2205 2574
2321,1505 1583 3022 2603 732 3694 3418 971 2210 2630
2322,174 1086 1573 3656 1686 3187 978 1272 1640 1545
2323,1545 107 1086 488 2653 1573 3311 1687 528 3035
2324,1337 3656 1868 1545 312 3600 488 3311 452 2653
2325,37 1840 2054 1811 3402 3448 1615 361 2528 1858
2326,237 82 971 1568 798 2745 1211 543 2297 3317
2327,2387 1950 1858 69 989 2265 790 409 3350 880
2328,96 3658 353 2145 680 1527 1920 2340 3266 1619
2329,870 93 1560 707 2510 383 3013 1593 487 476
2330,3272 1223 3153 707 93 1475 2847 10 523 618
2331,2389 1057 184 1840 3227 2165 2070 1615 2054 1858
2332,2140 2271 1672 3021 956 453 2291 2338 2801 3028
2333,1670 1367 2227 1549 810 1687 3030 1426 2257 3439
2334,163 2456 464 3685 2946 3182 2033 2597 806 899
2335,2127 543 1197 3317 2600 215 581 2483 3673 2928
2336,1855 1630 2357 1279 545 1927 1686 1475 763 1702
2337,2814 1337 3311 1868 2205 3035 570 7 702 1754
2338,2297 543 2501 3049 1913 169 2067 2510 2603 1078
2339,617 183 512 3311 3035 989 2402 152 2774 1652
2340,1223 2692 2031 2580 2862 1104 607 3173 1167 707
2341,476 2617 208 2847 3441 2054 2169 138 69 707
2342,10 160 1593 2557 399 3533 1300 2387 640 1858
2343,1545 802 2814 1868 2185 1086 702 3035 2653 79
2344,3125 2789 3693 763 2116 10 545 2798 577 2688
2345,944 1545 563 293 394 1099 1956 1248 1096 3660
2346,1153 2608 998 2529 797 2231 1288 3073 2348 3574
2347,2311 1427 2281 2428 2774 221 1781 234 2424 1827
2348,3272 409 1475 1560 2847 124 3013 1316 2224 1315
2349,3668 3436 1083 1592 1030 3264 892 1658 3518 169
2350,253 1858 2389 29 3227 220 2122 771 2474 1134
2351,3000 974 3609 2556 1070 2636 3338 2119 917 2763
2352,3151 1638 1279 184 2165 2258 3269 1324 3423 320
2353,1428 1083 2261 1463 220 931 1782 1134 12 1341
2354,494 3418 3692 3142 2224 3638 401 1205 3131 2327
2355,1001 1083 1376 790 1553 1102 2664 1912 1133 1859
2356,12 1102 790 1658 3528 1083 2261 1375 1428 2112
2357,684 343 2093 3118 1370 847 2016 627 643 1325
2358,1510 467 472 246 186 1754 1099 304 1191 2376
2359,3463 2480 2291 2059 2237 1044 2885 1160 1644 563
2360,2222 1376 1605 2817 2603 1487 1948 1696 47 941
2361,2824 442 3699 1390 3143 752 1562 332 1106 3443
2362,2265 707 409 228 652 732 124 2054 2224 2528
2363,3534 1216 1956 621 1328 3220 2874 212 2250 1491
2364,2762 1908 1231 2231 2208 2130 1893 195 2849 1367
2365,810 2849 1670 802 702 2363 3035 1272 2574 1893
2366,1887 2528 2054 3595 1371 1315 883 3379 2086 3583
2367,1615 29 2273 2006 2877 3482 3493 794 2474 2620
2368,3013 1316 409 3529 3269 1657 2862 3151 1638 741
2369,1367 3487 71 1272 3030 2205 2363 1893 3690 270
2370,2148 476 69 2265 409 1858 2086 2512 707 3365
2371,2148 69 2265 652 2088 1706 2820 1858 3075 305
2372,3151 3423 741 2798 1638 3424 1186 2258 2148 1223
2373,2980 2468 3238 584 398 3172 331 283 2602 1617
2374,2397 2194 830 3660 3345 1248 2338 1892 2999 1956
2375,2616 2928 2659 799 3286 737 1736 1375 2314 1078
2376,1828 2384 654 383 870 2091 1098 3551 241 190
2377,563 1044 1831 1096 1617 463 3529 640 584 2194
2378,2664 2256 3059 922 3142 1102 631 3418 3105 2673
2379,2755 3375 1656 400 1941 1582 3176 3564 1919 1383
2380,184 2474 454 1057 2006 279 3151 2817 2557 3131
2381,1376 2256 3059 2956 790 37 863 1102 3528 1428
2382,1392 371 2953 1713 3423 3130 3659 1734 1013 2349
2383,1011 2609 184 6 355 147 2154 2335 2581 1764
2384,3238 650 603 3327 3660 2716 1099 1191 1792 2338
2385,382 2916 1427 2354 1831 1223 487 2564 2145 2593
2386,2151 1355 2420 1350 2734 1857 154 1989 1153 3380
2387,652 2474 1858 228 809 476 2265 2847 1706 138
2388,1475 476 3529 732 138 7 3153 3441 2187 208
2389,1112 1269 1261 1399 1480 2708 987 1870 2310 1604
2390,2291 106 2048 984 605 1491 1905 3476 1770 2475
2391,1545 1868 1086 2653 1337 2814 2561 312 702 107
2392,1672 984 186 2801 3021 1705 1365 176 382 1124
2393,2780 1052 549 1639 1198 1733 797 2432 3690 2153
2394,3151 772 28 2798 1360 3382 1011 2609 2835 3131
2395,2428 2311 1827 650 724 1427 221 2354 3687 2572
2396,3000 974 253 1808 2556 3557 3609 1070 1051 3298
2397,2480 3234 212 3511 3060 3358 1081 331 1861 3408
2398,814 1149 780 1052 593 3002 2291 394 1128 3381
2399,2345 2746 1700 91 3101 1630 1822 2084 1393 2467
2400,890 2145 563 1270 2340 1920 96 2584 2485 353
2401,90 3325 966 1676 1655 3323 3201 1184 166 3335
2402,3423 1638 1804 1146 1487 1205 136 1039 2835 732
2403,1057 790 1102 2956 1083 1912 2664 1030 37 1859
2404,2315 2186 1096 1248 3027 1956 1018 1287 304 650
2405,3231 1887 2933 3168 3415 2132 2382 2139 2639 1470
2406,3569 1958 2465 496 3157 485 2397 1071 2146 315
2407,2363 2527 481 2285 956 2227 1902 165 3035 3381
2408,452 1337 3600 2345 1459 3101 3418 79 3406 3151
2409,2271 304 3657 1672 2251 3660 2222 554 2397 3021
2410,872 2538 3306 2117 625 2215 300 1184 2643 817
2411,2054 1371 2528 2224 3402 3677 2636 3116 863 3353
2412,1270 1886 2049 157 3619 2545 1094 827 40 2409
2413,3355 1603 2208 1314 1958 642 3483 534 1032 2231
2414,475 254 3514 3565 3384 3218 1034 3299 428 2204
2415,2432 304 549 183 188 1781 3253 1456 2132 409
2416,2082 353 2158 2145 2354 1773 1058 1527 1619 2041
2417,69 124 2265 2528 305 3013 476 640 2054 406
2418,2862 2931 463 2557 732 2273 2474 3529 1830 2534
2419,1691 2991 350 528 2841 2023 2037 3101 1797 1813
2420,580 2063 570 2510 1373 1902 2508 408 2070 654
2421,1355 154 3309 2529 998 338 919 1989 2608 2029
2422,1738 3463 719 2604 1492 2108 2364 1830 3421 1705
2423,1887 3692 3142 2327 1315 3418 922 2256 2828 3059
2424,2073 2474 3628 1928 652 2054 1840 3350 529 2457
2425,1680 527 1014 1818 1762 1032 1456 855 3040 3090
2426,1680 213 3185 878 2354 680 1092 1527 764 919
2427,2370 1470 3677 1319 3133 3256 120 2382 3119 465
2428,3656 1868 1337 1545 778 312 107 2653 1348 528
2429,1560 989 2402 188 304 1781 183 409 2432 549
2430,2082 96 680 1619 3658 2145 2125 1527 1067 1058
2431,1422 1052 1377 2432 549 989 3365 183 2409 2132
2432,3019 331 3427 2527 2181 2534 20 2397 983 3276
2433,2606 3693 3401 1481 1912 3280 3245 428 1968 2835
2434,382 1770 984 592 3465 2960 1491 2291 3432 2048
2435,1001 169 220 1814 3526 790 1463 3049 3227 649
2436,1376 2256 922 1912 3059 2502 1102 1057 2833 790
2437,983 313 672 904 3660 563 1044 743 1160 2132
2438,3673 581 3644 3095 2932 2492 2600 2127 2229 1912
2439,402 1830 1272 3371 3544 1936 609 493 2338 1044
2440,79 3101 1545 3406 570 1868 1393 1686 1630 1884
2441,3694 3317 2617 2366 208 1211 3382 124 1858 82
2442,1545 1868 802 312 2653 3600 2185 3656 2814 2345
2443,732 640 138 771 2273 3441 1475 7 971 1304
2444,2397 1892 1127 2485 1692 394 1956 2780 2218 2194
2445,1902 1426 3030 3439 1517 3600 3341 452 2799 1822
2446,1827 382 2428 2311 2572 650 3157 778 724 1371
2447,402 488 133 2653 1545 3371 609 525 1272 107
2448,3053 1753 2331 1216 1913 737 1921 1375 16 1292
2449,3667 3360 743 457 2060 697 2455 994 1529 35
2450,2900 2136 35 2480 3514 475 740 3374 3206 1830
2451,382 2354 1427 2311 2281 2428 512 2774 1827 1947
2452,1377 1633 1272 3600 3690 1052 3395 1422 989 1887
2453,3656 3101 107 3600 1337 1884 2653 312 452 739
2454,93 160 3272 1223 1560 2692 498 640 2277 2603
2455,113 502 3511 1328 2295 3234 1108 16 3220 3191
2456,237 3219 798 2817 2988 3022 1172 2664 2646 1211
2457,2597 52 915 899 994 1174 1861 2946 99 212
